depreg;mupreg;mesreg;añoreg;diaocu;mesocu;añoocu;depocu;mupocu;edadhom;edadmuj;grethom;gretmuj;nachom;nacmuj;escohom;escomuj;ocupahom;ocupamuj
22.0;2201;6.0;2010.0;5.0;5.0;2010.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0106;6.0;2010.0;3.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
3.0;0312;6.0;2010.0;3.0;2.0;2010.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
13.0;1301;6.0;2010.0;21.0;5.0;2010.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;6.0;2010.0;22.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;6.0;2010.0;14.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;6.0;2010.0;29.0;4.0;2010.0;11.0;1101;999.0;999.0;9.0;9.0;222.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;6.0;2010.0;13.0;5.0;2010.0;11.0;1101;999.0;27.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0505;6.0;2010.0;19.0;4.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1501;6.0;2010.0;27.0;5.0;2010.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
14.0;1408;7.0;2010.0;18.0;5.0;2010.0;14.0;1401;28.0;23.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1904;7.0;2010.0;18.0;5.0;2010.0;19.0;1904;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
3.0;0301;7.0;2010.0;20.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1219;7.0;2010.0;18.0;6.0;2010.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
20.0;2007;7.0;2010.0;19.0;2.0;2010.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0511;7.0;2010.0;15.0;1.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
2.0;0201;7.0;2010.0;24.0;3.0;2010.0;2.0;0201;34.0;31.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1904;7.0;2010.0;20.0;5.0;2010.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
17.0;1703;7.0;2010.0;28.0;6.0;2010.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0502;7.0;2010.0;25.0;3.0;2010.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1001;7.0;2010.0;28.0;5.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0505;7.0;2010.0;8.0;6.0;2010.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2201;7.0;2010.0;6.0;7.0;2010.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;7.0;2010.0;1.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1607;8.0;2010.0;12.0;5.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
13.0;1302;8.0;2010.0;20.0;7.0;2010.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2201;8.0;2010.0;28.0;7.0;2010.0;22.0;2201;32.0;29.0;2.0;2.0;320.0;320.0;1.0;1.0;9999.0;9999.0
3.0;0308;8.0;2010.0;25.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
17.0;1708;8.0;2010.0;29.0;6.0;2010.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;8.0;2010.0;1.0;7.0;2010.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0503;8.0;2010.0;20.0;4.0;2010.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2201;8.0;2010.0;11.0;6.0;2010.0;22.0;2201;999.0;35.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
1.0;0103;8.0;2010.0;19.0;7.0;2010.0;1.0;0101;999.0;29.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;8.0;2010.0;19.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;9999.0;9999.0
1.0;0101;8.0;2010.0;29.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
20.0;2007;8.0;2010.0;15.0;7.0;2010.0;20.0;2001;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
8.0;0804;8.0;2010.0;30.0;7.0;2010.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
20.0;2007;8.0;2010.0;19.0;7.0;2010.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0511;8.0;2010.0;26.0;2.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;8.0;2010.0;7.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;222.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0117;8.0;2010.0;8.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;8.0;2010.0;9.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
2.0;0203;8.0;2010.0;12.0;7.0;2010.0;2.0;0201;999.0;26.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
3.0;0301;9.0;2010.0;9.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1001;9.0;2010.0;15.0;1.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
1.0;0110;9.0;2010.0;29.0;7.0;2010.0;1.0;0101;54.0;37.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0114;9.0;2010.0;5.0;4.0;2010.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2205;9.0;2010.0;2.0;8.0;2010.0;22.0;2205;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0117;9.0;2010.0;8.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1501;9.0;2010.0;1.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;9.0;2010.0;17.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;192.0;9.0;9.0;9999.0;9999.0
15.0;1507;10.0;2010.0;18.0;8.0;2010.0;15.0;1507;38.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;10.0;2010.0;16.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
14.0;1402;10.0;2010.0;2.0;9.0;2010.0;14.0;1402;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1001;10.0;2010.0;12.0;8.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
21.0;2102;10.0;2010.0;8.0;9.0;2010.0;21.0;2102;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0116;10.0;2010.0;5.0;8.0;2010.0;1.0;0101;25.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0114;10.0;2010.0;11.0;6.0;2010.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1501;10.0;2010.0;23.0;8.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1901;10.0;2010.0;21.0;9.0;2010.0;19.0;1901;999.0;999.0;9.0;2.0;320.0;320.0;9.0;1.0;9999.0;9999.0
1.0;0101;11.0;2010.0;2.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;1020.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1609;11.0;2010.0;29.0;4.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;11.0;2010.0;8.0;10.0;2010.0;1.0;0101;999.0;999.0;2.0;9.0;192.0;320.0;1.0;9.0;9999.0;9999.0
1.0;0101;11.0;2010.0;20.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
14.0;1412;11.0;2010.0;1.0;9.0;2010.0;14.0;1401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
2.0;0203;11.0;2010.0;12.0;7.0;2010.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;11.0;2010.0;23.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;9999.0;9999.0
1.0;0106;11.0;2010.0;15.0;10.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;11.0;2010.0;9.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2201;11.0;2010.0;21.0;10.0;2010.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1001;11.0;2010.0;23.0;9.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1501;11.0;2010.0;22.0;10.0;2010.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1903;11.0;2010.0;10.0;11.0;2010.0;19.0;1901;33.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1006;11.0;2010.0;11.0;8.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;11.0;2010.0;4.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
21.0;2102;12.0;2010.0;29.0;9.0;2010.0;21.0;2102;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
10.0;1001;12.0;2010.0;12.0;11.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2201;12.0;2010.0;3.0;11.0;2010.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;12.0;2010.0;5.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1604;12.0;2010.0;22.0;7.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;12.0;2010.0;22.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;12.0;2010.0;29.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;222.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0108;12.0;2010.0;26.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;12.0;2010.0;4.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1904;1.0;2010.0;14.0;1.0;2010.0;19.0;1901;999.0;999.0;2.0;2.0;320.0;320.0;2.0;2.0;9999.0;9999.0
5.0;0506;2.0;2010.0;28.0;1.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1901;2.0;2010.0;13.0;1.0;2010.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2202;2.0;2010.0;20.0;1.0;2010.0;22.0;2202;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2201;2.0;2010.0;27.0;1.0;2010.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0117;3.0;2010.0;2.0;2.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
17.0;1712;3.0;2010.0;8.0;1.0;2010.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1005;3.0;2010.0;7.0;1.0;2010.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0608;3.0;2010.0;2.0;2.0;2010.0;6.0;0601;28.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0501;3.0;2010.0;26.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;4.0;2010.0;1.0;2.0;2010.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0106;4.0;2010.0;5.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0608;4.0;2010.0;25.0;1.0;2010.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;4.0;2010.0;5.0;2.0;2010.0;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;5.0;2010.0;19.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
3.0;0301;5.0;2010.0;18.0;2.0;2010.0;3.0;0301;42.0;37.0;2.0;2.0;320.0;320.0;4.0;4.0;9999.0;9999.0
1.0;0101;5.0;2010.0;29.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1001;5.0;2010.0;7.0;4.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1006;5.0;2010.0;6.0;5.0;2010.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0501;5.0;2010.0;2.0;3.0;2010.0;5.0;0501;999.0;24.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
1.0;0101;5.0;2010.0;1.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0601;5.0;2010.0;23.0;3.0;2010.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0102;6.0;2010.0;29.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
2.0;0201;6.0;2010.0;9.0;4.0;2010.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0511;6.0;2010.0;21.0;1.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
9.0;0903;6.0;2010.0;17.0;3.0;2010.0;9.0;0901;999.0;25.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1001;6.0;2010.0;18.0;3.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1503;6.0;2010.0;27.0;1.0;2010.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;6.0;2010.0;13.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
1.0;0101;6.0;2010.0;13.0;4.0;2010.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1215;6.0;2010.0;31.0;5.0;2010.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
2.0;0201;6.0;2010.0;18.0;6.0;2010.0;2.0;0201;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;7.0;2010.0;28.0;5.0;2010.0;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;7.0;2010.0;24.0;2.0;2010.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
13.0;1302;7.0;2010.0;11.0;6.0;2010.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;7.0;2010.0;19.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
14.0;1401;7.0;2010.0;7.0;5.0;2010.0;14.0;1401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
13.0;1326;7.0;2010.0;18.0;5.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1909;7.0;2010.0;3.0;6.0;2010.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
7.0;0719;7.0;2010.0;14.0;5.0;2010.0;7.0;0719;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0601;7.0;2010.0;28.0;5.0;2010.0;6.0;0601;999.0;22.0;2.0;2.0;320.0;320.0;1.0;1.0;9999.0;9999.0
1.0;0101;7.0;2010.0;12.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
14.0;1420;7.0;2010.0;23.0;3.0;2010.0;14.0;1420;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;7.0;2010.0;21.0;6.0;2010.0;1.0;0101;999.0;34.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
4.0;0415;7.0;2010.0;10.0;6.0;2010.0;1.0;0101;22.0;22.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0608;8.0;2010.0;29.0;4.0;2010.0;1.0;0101;999.0;30.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
3.0;0308;8.0;2010.0;10.0;2.0;2010.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0106;8.0;2010.0;11.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
4.0;0401;8.0;2010.0;26.0;4.0;2010.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;8.0;2010.0;9.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
13.0;1301;8.0;2010.0;15.0;6.0;2010.0;13.0;1301;999.0;32.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1601;8.0;2010.0;16.0;7.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;8.0;2010.0;4.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
9.0;0909;8.0;2010.0;15.0;3.0;2010.0;9.0;0901;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;9999.0;9999.0
10.0;1001;9.0;2010.0;3.0;8.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
17.0;1705;9.0;2010.0;15.0;6.0;2010.0;17.0;1705;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;9.0;2010.0;28.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
20.0;2007;9.0;2010.0;17.0;6.0;2010.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
18.0;1804;9.0;2010.0;14.0;7.0;2010.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
17.0;1712;9.0;2010.0;22.0;7.0;2010.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
4.0;0403;9.0;2010.0;19.0;8.0;2010.0;4.0;0403;34.0;35.0;2.0;1.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2205;9.0;2010.0;12.0;8.0;2010.0;22.0;2205;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1501;9.0;2010.0;1.0;9.0;2010.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
3.0;0301;9.0;2010.0;8.0;6.0;2010.0;1.0;0101;45.0;42.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1604;9.0;2010.0;5.0;7.0;2010.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
4.0;0413;10.0;2010.0;25.0;6.0;2010.0;4.0;0413;34.0;999.0;9.0;1.0;320.0;320.0;9.0;1.0;9999.0;9999.0
19.0;1901;10.0;2010.0;14.0;1.0;2010.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0106;10.0;2010.0;20.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0601;10.0;2010.0;12.0;7.0;2010.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
14.0;1406;10.0;2010.0;1.0;3.0;2010.0;14.0;1406;999.0;999.0;1.0;1.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1609;10.0;2010.0;4.0;5.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;10.0;2010.0;12.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;10.0;2010.0;9.0;9.0;2010.0;1.0;0101;999.0;40.0;9.0;2.0;320.0;320.0;9.0;1.0;9999.0;9999.0
17.0;1712;10.0;2010.0;7.0;9.0;2010.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0116;10.0;2010.0;5.0;8.0;2010.0;1.0;0101;25.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0114;10.0;2010.0;19.0;2.0;2010.0;1.0;0114;25.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;9999.0;9999.0
18.0;1804;10.0;2010.0;2.0;9.0;2010.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
4.0;0401;10.0;2010.0;9.0;9.0;2010.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0502;10.0;2010.0;10.0;8.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0601;10.0;2010.0;26.0;7.0;2010.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1601;10.0;2010.0;6.0;9.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1001;10.0;2010.0;9.0;3.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1504;10.0;2010.0;30.0;8.0;2010.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0502;10.0;2010.0;22.0;9.0;2010.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
12.0;1217;10.0;2010.0;27.0;9.0;2010.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
3.0;0301;10.0;2010.0;7.0;1.0;2010.0;3.0;0301;30.0;30.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
18.0;1803;10.0;2010.0;15.0;10.0;2010.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
1.0;0106;11.0;2010.0;25.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;11.0;2010.0;7.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
13.0;1327;11.0;2010.0;14.0;9.0;2010.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
8.0;0802;11.0;2010.0;21.0;6.0;2010.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0608;11.0;2010.0;16.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
3.0;0301;11.0;2010.0;14.0;10.0;2010.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;11.0;2010.0;2.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
