depreg;mupreg;mesreg;añoreg;diaocu;mesocu;añoocu;depocu;mupocu;edadhom;edadmuj;grethom;gretmuj;nachom;nacmuj;escohom;escomuj;ocupahom;ocupamuj
6.0;0608;2.0;2012.0;7.0;11.0;2011.0;6.0;0601;51.0;41.0;2.0;2.0;320.0;320.0;1.0;2.0;6111.0;9711.0
6.0;0604;1.0;2012.0;18.0;10.0;2011.0;6.0;0601;999.0;32.0;9.0;1.0;320.0;320.0;1.0;2.0;6111.0;9711.0
20.0;2008;3.0;2011.0;9.0;3.0;2011.0;20.0;2001;45.0;999.0;1.0;2.0;320.0;320.0;2.0;2.0;6111.0;9711.0
5.0;0503;12.0;2011.0;10.0;11.0;2011.0;13.0;1301;68.0;69.0;2.0;2.0;320.0;320.0;2.0;2.0;6111.0;9711.0
15.0;1501;2.0;2012.0;4.0;7.0;2011.0;15.0;1501;56.0;48.0;2.0;2.0;320.0;320.0;2.0;2.0;6111.0;9711.0
5.0;0503;7.0;2011.0;21.0;3.0;2011.0;5.0;0501;48.0;47.0;2.0;2.0;320.0;320.0;2.0;2.0;6111.0;9711.0
11.0;1102;8.0;2011.0;29.0;7.0;2011.0;11.0;1102;38.0;38.0;9.0;1.0;320.0;320.0;2.0;2.0;6111.0;9711.0
13.0;1325;11.0;2011.0;29.0;6.0;2011.0;13.0;1325;22.0;21.0;9.0;2.0;320.0;320.0;2.0;2.0;6111.0;9711.0
13.0;1325;8.0;2011.0;6.0;7.0;2011.0;13.0;1325;25.0;20.0;1.0;1.0;320.0;320.0;2.0;2.0;6111.0;9711.0
15.0;1504;6.0;2012.0;14.0;10.0;2011.0;15.0;1501;43.0;31.0;1.0;1.0;320.0;320.0;1.0;3.0;6111.0;9711.0
8.0;0805;12.0;2011.0;27.0;10.0;2011.0;8.0;0801;21.0;20.0;1.0;1.0;320.0;320.0;3.0;3.0;6111.0;9711.0
18.0;1805;10.0;2011.0;28.0;7.0;2011.0;18.0;1801;999.0;999.0;9.0;2.0;320.0;320.0;9.0;9.0;6111.0;9711.0
20.0;2008;10.0;2011.0;3.0;8.0;2011.0;18.0;1801;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;6111.0;9711.0
19.0;1904;9.0;2011.0;20.0;7.0;2011.0;19.0;1901;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;6111.0;9711.0
1.0;0101;5.0;2011.0;3.0;3.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111.0;9711.0
2.0;0207;2.0;2011.0;1.0;2.0;2011.0;2.0;0201;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;6111.0;9711.0
18.0;1805;8.0;2011.0;5.0;8.0;2011.0;18.0;1801;45.0;45.0;2.0;2.0;320.0;320.0;9.0;9.0;6111.0;9711.0
14.0;1412;12.0;2011.0;31.0;10.0;2011.0;14.0;1401;24.0;19.0;1.0;1.0;320.0;320.0;9.0;9.0;6111.0;9711.0
5.0;0504;4.0;2012.0;4.0;11.0;2011.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112.0;9711.0
11.0;1102;3.0;2012.0;30.0;9.0;2011.0;11.0;1102;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112.0;9711.0
21.0;2101;7.0;2011.0;21.0;6.0;2011.0;21.0;2101;34.0;26.0;2.0;2.0;320.0;320.0;2.0;2.0;7112.0;9711.0
12.0;1202;5.0;2011.0;5.0;4.0;2011.0;12.0;1201;999.0;999.0;1.0;1.0;320.0;320.0;9.0;9.0;7112.0;9711.0
3.0;0302;6.0;2011.0;4.0;5.0;2011.0;3.0;0301;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;7112.0;9711.0
18.0;1805;3.0;2011.0;1.0;2.0;2011.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7115.0;9711.0
8.0;0801;8.0;2011.0;19.0;7.0;2011.0;8.0;0801;29.0;29.0;1.0;1.0;320.0;320.0;1.0;1.0;7115.0;9711.0
16.0;1603;11.0;2011.0;14.0;10.0;2011.0;16.0;1601;71.0;72.0;1.0;9.0;320.0;320.0;2.0;1.0;7115.0;9711.0
9.0;0901;1.0;2012.0;18.0;8.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;9711.0
6.0;0602;9.0;2011.0;8.0;7.0;2011.0;6.0;0601;999.0;999.0;2.0;9.0;320.0;320.0;3.0;1.0;7231.0;9711.0
9.0;0901;3.0;2011.0;9.0;3.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7314.0;9711.0
22.0;2215;9.0;2011.0;21.0;7.0;2011.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7523.0;9711.0
9.0;0901;7.0;2011.0;29.0;6.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7536.0;9711.0
9.0;0901;3.0;2011.0;9.0;2.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9313.0;9711.0
5.0;0501;7.0;2011.0;1.0;4.0;2011.0;5.0;0501;999.0;999.0;2.0;2.0;320.0;320.0;1.0;1.0;9313.0;9711.0
1.0;0101;1.0;2012.0;4.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
1.0;0101;7.0;2011.0;9.0;5.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
1.0;0101;7.0;2011.0;10.0;2.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
1.0;0101;10.0;2011.0;17.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
1.0;0101;11.0;2011.0;6.0;10.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
5.0;0501;4.0;2011.0;14.0;1.0;2011.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
16.0;1604;1.0;2012.0;25.0;11.0;2011.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
19.0;1905;3.0;2012.0;18.0;11.0;2011.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
16.0;1601;1.0;2012.0;18.0;3.0;2011.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
1.0;0113;7.0;2011.0;14.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
21.0;2101;6.0;2011.0;16.0;3.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
21.0;2101;8.0;2011.0;20.0;7.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
21.0;2101;9.0;2011.0;30.0;8.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
1.0;0115;4.0;2011.0;8.0;3.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
7.0;0710;12.0;2011.0;21.0;10.0;2011.0;7.0;0701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
9.0;0901;4.0;2011.0;6.0;4.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
9.0;0901;4.0;2011.0;16.0;2.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
9.0;0901;6.0;2012.0;29.0;12.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
18.0;1805;10.0;2011.0;26.0;9.0;2011.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
5.0;0504;8.0;2011.0;13.0;7.0;2011.0;5.0;0504;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
1.0;0115;1.0;2012.0;27.0;10.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
1.0;0115;2.0;2012.0;28.0;12.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
1.0;0115;9.0;2011.0;12.0;8.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
7.0;0718;10.0;2011.0;3.0;8.0;2011.0;7.0;0719;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9711.0
10.0;1001;8.0;2011.0;21.0;7.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;9711.0
19.0;1901;6.0;2011.0;19.0;5.0;2011.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9712.0;9711.0
13.0;1301;2.0;2012.0;27.0;12.0;2011.0;13.0;1301;999.0;32.0;9.0;9.0;320.0;320.0;9.0;1.0;9712.0;9711.0
11.0;1107;12.0;2011.0;27.0;10.0;2011.0;11.0;1101;33.0;36.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9711.0
9.0;0920;3.0;2011.0;24.0;1.0;2011.0;9.0;0920;35.0;27.0;2.0;2.0;320.0;320.0;1.0;1.0;9712.0;9711.0
20.0;2010;5.0;2011.0;16.0;3.0;2011.0;20.0;2001;30.0;20.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9711.0
5.0;0504;7.0;2011.0;26.0;5.0;2011.0;5.0;0504;26.0;17.0;2.0;2.0;320.0;320.0;1.0;1.0;9712.0;9711.0
21.0;2101;8.0;2011.0;8.0;3.0;2011.0;21.0;2101;22.0;24.0;2.0;2.0;320.0;320.0;2.0;1.0;9712.0;9711.0
22.0;2217;6.0;2011.0;10.0;5.0;2011.0;22.0;2217;40.0;37.0;2.0;2.0;320.0;320.0;1.0;2.0;9712.0;9711.0
18.0;1805;7.0;2011.0;25.0;5.0;2011.0;18.0;1801;28.0;24.0;2.0;2.0;320.0;320.0;3.0;2.0;9712.0;9711.0
6.0;0608;10.0;2011.0;21.0;7.0;2011.0;6.0;0601;33.0;30.0;9.0;2.0;320.0;320.0;1.0;3.0;9712.0;9711.0
12.0;1217;12.0;2011.0;6.0;9.0;2011.0;9.0;0920;21.0;19.0;2.0;2.0;320.0;320.0;9.0;4.0;9712.0;9711.0
9.0;0901;10.0;2011.0;30.0;6.0;2011.0;9.0;0901;39.0;37.0;1.0;2.0;320.0;320.0;9.0;9.0;9712.0;9711.0
12.0;1215;2.0;2012.0;8.0;3.0;2011.0;12.0;1215;22.0;20.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9711.0
16.0;1601;3.0;2011.0;4.0;3.0;2011.0;16.0;1601;47.0;45.0;2.0;2.0;320.0;320.0;2.0;9.0;9998.0;9711.0
17.0;1712;3.0;2011.0;10.0;1.0;2011.0;17.0;1712;43.0;28.0;9.0;2.0;320.0;320.0;9.0;1.0;9999.0;9711.0
20.0;2006;11.0;2011.0;22.0;9.0;2011.0;20.0;2001;26.0;25.0;9.0;2.0;320.0;320.0;9.0;1.0;9999.0;9711.0
11.0;1101;10.0;2011.0;22.0;7.0;2011.0;11.0;1101;999.0;28.0;9.0;2.0;320.0;320.0;9.0;2.0;9999.0;9711.0
20.0;2001;10.0;2011.0;22.0;7.0;2011.0;20.0;2001;999.0;28.0;9.0;2.0;320.0;320.0;9.0;2.0;9999.0;9711.0
12.0;1215;12.0;2011.0;31.0;10.0;2011.0;12.0;1215;999.0;27.0;9.0;2.0;320.0;320.0;9.0;2.0;9999.0;9711.0
22.0;2211;12.0;2011.0;5.0;12.0;2011.0;22.0;2201;28.0;25.0;9.0;2.0;320.0;320.0;9.0;2.0;9999.0;9711.0
1.0;0101;4.0;2012.0;12.0;8.0;2011.0;1.0;0101;34.0;31.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9711.0
1.0;0101;6.0;2012.0;25.0;1.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9711.0
1.0;0110;8.0;2011.0;18.0;7.0;2011.0;1.0;0101;999.0;26.0;9.0;2.0;320.0;320.0;9.0;2.0;9999.0;9711.0
1.0;0101;12.0;2011.0;13.0;10.0;2011.0;1.0;0101;48.0;34.0;2.0;9.0;320.0;320.0;5.0;1.0;2144.0;9711.0
1.0;0114;10.0;2011.0;1.0;8.0;2011.0;1.0;0114;56.0;51.0;2.0;9.0;320.0;320.0;3.0;1.0;7543.0;9711.0
21.0;2107;11.0;2011.0;10.0;10.0;2011.0;1.0;0101;999.0;46.0;9.0;2.0;320.0;320.0;9.0;2.0;6113.0;9711.0
10.0;1003;4.0;2011.0;24.0;3.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
16.0;1602;9.0;2011.0;13.0;5.0;2011.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
1.0;0103;6.0;2011.0;31.0;3.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
6.0;0602;11.0;2011.0;20.0;9.0;2011.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
12.0;1215;5.0;2011.0;21.0;3.0;2011.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
1.0;0115;11.0;2011.0;22.0;8.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
7.0;0718;1.0;2012.0;18.0;8.0;2011.0;7.0;0719;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
1.0;0101;3.0;2012.0;27.0;10.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9211.0;9711.0
9.0;0920;7.0;2011.0;4.0;5.0;2011.0;9.0;0920;999.0;999.0;2.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
16.0;1603;6.0;2011.0;6.0;5.0;2011.0;16.0;1601;26.0;25.0;1.0;1.0;320.0;320.0;2.0;1.0;9211.0;9711.0
1.0;0116;6.0;2011.0;23.0;4.0;2011.0;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;3.0;1.0;9211.0;9711.0
10.0;1014;10.0;2011.0;5.0;10.0;2011.0;10.0;1001;999.0;49.0;9.0;9.0;320.0;320.0;9.0;2.0;9211.0;9711.0
7.0;0713;6.0;2011.0;1.0;3.0;2011.0;7.0;0719;33.0;28.0;1.0;1.0;320.0;320.0;2.0;2.0;9211.0;9711.0
7.0;0712;4.0;2012.0;13.0;12.0;2011.0;7.0;0701;24.0;21.0;1.0;1.0;320.0;320.0;2.0;2.0;9211.0;9711.0
1.0;0101;10.0;2011.0;19.0;7.0;2011.0;1.0;0101;999.0;999.0;9.0;2.0;320.0;320.0;1.0;9.0;9211.0;9711.0
16.0;1601;4.0;2012.0;14.0;10.0;2011.0;16.0;1601;25.0;17.0;1.0;1.0;320.0;320.0;2.0;9.0;9211.0;9711.0
16.0;1601;9.0;2011.0;22.0;7.0;2011.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
9.0;0901;1.0;2012.0;11.0;10.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
9.0;0920;2.0;2012.0;6.0;12.0;2011.0;9.0;0920;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9211.0;9711.0
5.0;0502;1.0;2012.0;29.0;9.0;2011.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
1.0;0101;8.0;2011.0;20.0;5.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
20.0;2011;4.0;2011.0;18.0;3.0;2011.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2101;1.0;2012.0;13.0;12.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2101;2.0;2011.0;20.0;1.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2101;7.0;2011.0;17.0;6.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2101;10.0;2011.0;11.0;4.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2101;10.0;2011.0;17.0;8.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2101;12.0;2011.0;8.0;11.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2101;12.0;2011.0;12.0;10.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2101;12.0;2011.0;30.0;11.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2103;5.0;2011.0;1.0;4.0;2011.0;21.0;2103;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9711.0
21.0;2101;4.0;2011.0;24.0;1.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9211.0;9711.0
20.0;2010;8.0;2011.0;22.0;7.0;2011.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9211.0;9711.0
17.0;1712;3.0;2012.0;13.0;12.0;2011.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9211.0;9711.0
21.0;2103;4.0;2011.0;4.0;2.0;2011.0;21.0;2103;31.0;26.0;9.0;9.0;320.0;320.0;1.0;1.0;9211.0;9711.0
22.0;2214;6.0;2011.0;30.0;3.0;2011.0;22.0;2214;53.0;52.0;2.0;2.0;320.0;320.0;2.0;2.0;9211.0;9711.0
13.0;1301;5.0;2011.0;17.0;3.0;2011.0;13.0;1301;33.0;31.0;1.0;2.0;320.0;320.0;4.0;2.0;2341.0;9711.0
21.0;2101;5.0;2011.0;6.0;5.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2341.0;9711.0
21.0;2101;3.0;2011.0;10.0;1.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;2341.0;9711.0
12.0;1212;1.0;2012.0;28.0;11.0;2011.0;9.0;0920;32.0;23.0;2.0;9.0;320.0;320.0;4.0;1.0;2341.0;9711.0
10.0;1006;7.0;2011.0;27.0;5.0;2011.0;10.0;1001;47.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9111.0;9711.0
5.0;0502;11.0;2011.0;9.0;9.0;2011.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;9711.0
12.0;1225;11.0;2011.0;26.0;10.0;2011.0;12.0;1225;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;9711.0
9.0;0921;6.0;2011.0;17.0;5.0;2011.0;11.0;1101;28.0;29.0;2.0;2.0;320.0;320.0;3.0;1.0;7231.0;9711.0
17.0;1705;2.0;2012.0;21.0;10.0;2011.0;17.0;1705;64.0;17.0;2.0;2.0;320.0;320.0;2.0;2.0;7231.0;9711.0
11.0;1104;9.0;2011.0;29.0;6.0;2011.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9711.0
21.0;2101;6.0;2012.0;23.0;9.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9711.0
13.0;1317;5.0;2012.0;29.0;6.0;2011.0;13.0;1317;999.0;49.0;9.0;1.0;320.0;320.0;9.0;1.0;9999.0;9711.0
22.0;2202;9.0;2011.0;16.0;8.0;2011.0;22.0;2201;999.0;39.0;9.0;2.0;320.0;320.0;9.0;1.0;9999.0;9711.0
1.0;0101;10.0;2011.0;25.0;5.0;2011.0;1.0;0101;999.0;53.0;2.0;1.0;320.0;320.0;1.0;1.0;9999.0;9711.0
4.0;0406;4.0;2012.0;20.0;12.0;2011.0;7.0;0701;999.0;26.0;9.0;1.0;320.0;320.0;9.0;2.0;9999.0;9711.0
14.0;1401;7.0;2011.0;21.0;6.0;2011.0;14.0;1401;999.0;25.0;9.0;9.0;320.0;320.0;9.0;2.0;9999.0;9711.0
4.0;0403;6.0;2011.0;18.0;5.0;2011.0;4.0;0403;40.0;33.0;1.0;1.0;320.0;320.0;9.0;2.0;9999.0;9711.0
22.0;2205;1.0;2012.0;31.0;10.0;2011.0;22.0;2201;999.0;34.0;9.0;2.0;320.0;320.0;9.0;3.0;9999.0;9711.0
12.0;1215;8.0;2011.0;24.0;3.0;2011.0;12.0;1215;999.0;33.0;9.0;2.0;320.0;320.0;9.0;3.0;9999.0;9711.0
1.0;0101;11.0;2011.0;27.0;9.0;2011.0;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9711.0
10.0;1001;6.0;2011.0;25.0;5.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4131.0;9711.0
10.0;1004;10.0;2011.0;8.0;7.0;2011.0;10.0;1004;999.0;45.0;9.0;2.0;320.0;320.0;9.0;2.0;4131.0;9711.0
17.0;1703;1.0;2012.0;18.0;7.0;2011.0;17.0;1703;999.0;54.0;2.0;2.0;320.0;320.0;2.0;4.0;4131.0;9711.0
10.0;1001;5.0;2011.0;23.0;3.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8189.0;9711.0
4.0;0413;3.0;2012.0;30.0;9.0;2011.0;4.0;0401;37.0;41.0;2.0;2.0;320.0;320.0;2.0;2.0;8189.0;9711.0
10.0;1003;11.0;2011.0;21.0;10.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512.0;9711.0
11.0;1102;2.0;2011.0;4.0;2.0;2011.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512.0;9711.0
6.0;0610;7.0;2011.0;23.0;6.0;2011.0;6.0;0610;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512.0;9711.0
5.0;0501;4.0;2012.0;2.0;11.0;2011.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;9711.0
1.0;0101;10.0;2011.0;27.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322.0;9711.0
21.0;2107;7.0;2011.0;23.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322.0;9711.0
10.0;1003;1.0;2012.0;31.0;8.0;2011.0;10.0;1001;22.0;22.0;2.0;2.0;320.0;320.0;2.0;1.0;9998.0;9711.0
1.0;0116;11.0;2011.0;6.0;10.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7531.0;9711.0
1.0;0101;1.0;2012.0;15.0;6.0;2011.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7531.0;9711.0
1.0;0101;12.0;2011.0;25.0;10.0;2011.0;1.0;0101;36.0;999.0;2.0;9.0;320.0;320.0;2.0;9.0;7531.0;9711.0
7.0;0712;11.0;2011.0;25.0;10.0;2011.0;7.0;0712;36.0;999.0;2.0;9.0;320.0;320.0;2.0;9.0;7531.0;9711.0
1.0;0108;9.0;2011.0;17.0;3.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7531.0;9711.0
1.0;0115;2.0;2011.0;4.0;1.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7536.0;9711.0
8.0;0801;1.0;2012.0;19.0;7.0;2011.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152.0;9711.0
8.0;0801;9.0;2011.0;8.0;8.0;2011.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152.0;9711.0
8.0;0801;11.0;2011.0;6.0;10.0;2011.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152.0;9711.0
8.0;0801;12.0;2011.0;26.0;9.0;2011.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152.0;9711.0
17.0;1703;4.0;2012.0;16.0;12.0;2011.0;17.0;1703;67.0;58.0;2.0;2.0;320.0;320.0;2.0;1.0;8332.0;9711.0
21.0;2101;3.0;2011.0;10.0;3.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7536.0;9711.0
21.0;2101;5.0;2011.0;10.0;3.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7536.0;9711.0
9.0;0901;7.0;2011.0;27.0;6.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7536.0;9711.0
1.0;0101;7.0;2011.0;14.0;1.0;2011.0;1.0;0101;999.0;48.0;9.0;9.0;320.0;320.0;1.0;9.0;7536.0;9711.0
19.0;1906;8.0;2011.0;20.0;6.0;2011.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111.0;9998.0
5.0;0504;3.0;2011.0;20.0;1.0;2011.0;5.0;0504;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9998.0
8.0;0801;2.0;2012.0;15.0;11.0;2011.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152.0;9998.0
8.0;0801;8.0;2011.0;18.0;7.0;2011.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152.0;9998.0
1.0;0101;6.0;2011.0;7.0;4.0;2011.0;1.0;0101;34.0;30.0;2.0;2.0;320.0;320.0;2.0;2.0;9111.0;8189.0
1.0;0101;2.0;2012.0;21.0;12.0;2011.0;1.0;0101;21.0;22.0;9.0;2.0;320.0;320.0;1.0;4.0;9712.0;3513.0
1.0;0115;9.0;2011.0;13.0;7.0;2011.0;1.0;0101;47.0;32.0;9.0;2.0;320.0;320.0;5.0;5.0;2330.0;4223.0
1.0;0115;1.0;2012.0;21.0;11.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111.0;8189.0
4.0;0401;9.0;2011.0;9.0;8.0;2011.0;4.0;0401;34.0;39.0;2.0;1.0;320.0;320.0;3.0;2.0;9712.0;8189.0
5.0;0503;2.0;2012.0;29.0;12.0;2011.0;1.0;0115;48.0;45.0;2.0;2.0;320.0;320.0;2.0;2.0;2341.0;8189.0
1.0;0101;8.0;2011.0;25.0;4.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4131.0;8189.0
