DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
1.0;0101;11.0;2015.0;1.0;7.0;2015.0;1.0;0101;34.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;31.0;98.0
22.0;2202;6.0;2015.0;15.0;5.0;2015.0;22.0;2202;41.0;37.0;4.0;9.0;320.0;320.0;4.0;9.0;31.0;99.0
4.0;0401;8.0;2015.0;3.0;7.0;2015.0;4.0;0401;37.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;31.0;99.0
1.0;0101;7.0;2015.0;21.0;5.0;2015.0;1.0;0106;35.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;31.0;99.0
12.0;1215;9.0;2015.0;28.0;7.0;2015.0;12.0;1222;33.0;28.0;4.0;4.0;320.0;320.0;4.0;5.0;31.0;23.0
4.0;0401;3.0;2016.0;18.0;9.0;2015.0;4.0;0415;28.0;25.0;4.0;4.0;320.0;320.0;4.0;5.0;31.0;35.0
16.0;1601;12.0;2015.0;3.0;8.0;2015.0;16.0;1613;34.0;26.0;4.0;4.0;320.0;320.0;4.0;5.0;31.0;43.0
12.0;1202;9.0;2015.0;24.0;6.0;2015.0;12.0;1202;26.0;40.0;4.0;4.0;320.0;320.0;4.0;5.0;31.0;43.0
1.0;0101;9.0;2015.0;28.0;7.0;2015.0;1.0;0101;34.0;32.0;4.0;4.0;320.0;320.0;4.0;5.0;31.0;43.0
9.0;0920;5.0;2015.0;27.0;4.0;2015.0;9.0;0920;26.0;27.0;4.0;4.0;320.0;320.0;4.0;5.0;31.0;52.0
14.0;1401;6.0;2015.0;7.0;4.0;2015.0;10.0;1004;39.0;33.0;4.0;4.0;320.0;320.0;4.0;5.0;31.0;98.0
17.0;1701;7.0;2015.0;25.0;2.0;2015.0;19.0;1901;42.0;54.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;23.0
11.0;1101;10.0;2015.0;11.0;8.0;2015.0;15.0;1505;27.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;23.0
13.0;1301;6.0;2015.0;22.0;4.0;2015.0;13.0;1301;23.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;23.0
7.0;0701;7.0;2015.0;8.0;5.0;2015.0;7.0;0701;21.0;19.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;23.0
1.0;0115;11.0;2015.0;30.0;7.0;2015.0;1.0;0101;32.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;23.0
8.0;0801;8.0;2015.0;31.0;7.0;2015.0;8.0;0801;24.0;26.0;1.0;1.0;320.0;320.0;4.0;4.0;31.0;24.0
5.0;0513;9.0;2015.0;11.0;5.0;2015.0;1.0;0101;36.0;37.0;9.0;4.0;320.0;320.0;4.0;4.0;31.0;26.0
20.0;2009;8.0;2015.0;14.0;7.0;2015.0;20.0;2009;25.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;31.0
20.0;2005;11.0;2015.0;13.0;7.0;2015.0;20.0;2005;23.0;21.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;31.0
5.0;0503;1.0;2016.0;8.0;12.0;2015.0;5.0;0503;27.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;31.0
3.0;0308;2.0;2016.0;9.0;2.0;2015.0;3.0;0308;37.0;999.0;4.0;9.0;320.0;320.0;4.0;4.0;31.0;31.0
22.0;2205;9.0;2015.0;8.0;4.0;2015.0;22.0;2205;29.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;33.0
19.0;1901;8.0;2015.0;30.0;6.0;2015.0;19.0;1901;24.0;20.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;34.0
1.0;0101;4.0;2015.0;18.0;2.0;2015.0;1.0;0115;37.0;32.0;4.0;9.0;320.0;320.0;4.0;4.0;31.0;34.0
1.0;0101;7.0;2015.0;24.0;2.0;2015.0;1.0;0102;23.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;34.0
5.0;0501;10.0;2015.0;9.0;9.0;2015.0;5.0;0501;26.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;35.0
22.0;2205;1.0;2016.0;29.0;12.0;2015.0;22.0;2205;42.0;45.0;4.0;9.0;320.0;320.0;4.0;4.0;31.0;41.0
19.0;1907;8.0;2015.0;13.0;5.0;2015.0;19.0;1907;26.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;41.0
16.0;1617;3.0;2016.0;27.0;11.0;2015.0;16.0;1615;31.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;41.0
13.0;1301;3.0;2015.0;16.0;1.0;2015.0;13.0;1301;26.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;41.0
9.0;0901;7.0;2015.0;6.0;3.0;2015.0;11.0;1101;44.0;40.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;41.0
11.0;1101;8.0;2015.0;26.0;6.0;2015.0;11.0;1101;23.0;21.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;41.0
1.0;0101;5.0;2016.0;23.0;9.0;2015.0;1.0;0115;36.0;35.0;4.0;9.0;320.0;320.0;4.0;4.0;31.0;41.0
1.0;0101;5.0;2015.0;17.0;2.0;2015.0;1.0;0101;28.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;42.0
22.0;2203;3.0;2015.0;9.0;1.0;2015.0;22.0;2203;26.0;22.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;43.0
15.0;1501;2.0;2016.0;27.0;11.0;2015.0;15.0;1501;28.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;43.0
1.0;0101;10.0;2015.0;16.0;2.0;2015.0;3.0;0308;32.0;36.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;43.0
1.0;0101;9.0;2015.0;6.0;7.0;2015.0;1.0;0116;31.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;43.0
1.0;0101;12.0;2015.0;23.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;4.0;4.0;31.0;43.0
1.0;0111;8.0;2015.0;7.0;4.0;2015.0;1.0;0101;31.0;37.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;43.0
11.0;1104;8.0;2015.0;19.0;2.0;2015.0;11.0;1101;999.0;999.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;52.0
22.0;2201;10.0;2015.0;16.0;9.0;2015.0;22.0;2201;23.0;20.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
18.0;1801;3.0;2016.0;18.0;8.0;2015.0;18.0;1801;22.0;20.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
16.0;1601;1.0;2016.0;10.0;6.0;2015.0;16.0;1601;28.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
15.0;1501;2.0;2015.0;22.0;1.0;2015.0;15.0;1501;23.0;20.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
11.0;1101;7.0;2015.0;26.0;3.0;2015.0;11.0;1102;26.0;21.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
10.0;1019;12.0;2015.0;3.0;11.0;2015.0;10.0;1019;32.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
10.0;1003;11.0;2015.0;23.0;9.0;2015.0;10.0;1003;32.0;22.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
9.0;0901;7.0;2015.0;23.0;1.0;2015.0;9.0;0901;24.0;18.0;9.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
5.0;0501;7.0;2015.0;26.0;5.0;2015.0;5.0;0501;25.0;21.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
5.0;0512;10.0;2015.0;26.0;8.0;2015.0;5.0;0501;27.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
4.0;0401;2.0;2016.0;30.0;3.0;2015.0;4.0;0416;25.0;28.0;9.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
3.0;0301;11.0;2015.0;12.0;10.0;2015.0;3.0;0312;32.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
1.0;0101;12.0;2015.0;28.0;5.0;2015.0;1.0;0101;33.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;98.0
9.0;0914;6.0;2015.0;7.0;5.0;2015.0;9.0;0914;42.0;35.0;9.0;1.0;320.0;320.0;4.0;3.0;31.0;75.0
19.0;1902;5.0;2015.0;19.0;1.0;2015.0;19.0;1902;32.0;22.0;4.0;4.0;320.0;320.0;4.0;3.0;31.0;98.0
14.0;1402;11.0;2015.0;10.0;9.0;2015.0;14.0;1417;24.0;22.0;1.0;1.0;320.0;320.0;4.0;3.0;31.0;98.0
5.0;0509;9.0;2015.0;1.0;9.0;2015.0;5.0;0509;23.0;22.0;4.0;4.0;320.0;320.0;4.0;3.0;31.0;98.0
5.0;0502;3.0;2016.0;20.0;11.0;2015.0;5.0;0502;28.0;25.0;4.0;4.0;320.0;320.0;4.0;3.0;31.0;98.0
2.0;0201;7.0;2015.0;6.0;1.0;2015.0;2.0;0201;34.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;31.0;98.0
1.0;0116;6.0;2015.0;20.0;2.0;2015.0;1.0;0116;38.0;28.0;4.0;4.0;320.0;720.0;4.0;3.0;31.0;98.0
12.0;1226;5.0;2015.0;17.0;4.0;2015.0;12.0;1226;27.0;20.0;1.0;1.0;320.0;320.0;4.0;2.0;31.0;98.0
11.0;1103;8.0;2015.0;22.0;6.0;2015.0;11.0;1103;25.0;19.0;4.0;4.0;320.0;320.0;4.0;2.0;31.0;98.0
9.0;0916;2.0;2016.0;28.0;12.0;2015.0;9.0;0916;26.0;21.0;1.0;4.0;320.0;320.0;4.0;2.0;31.0;98.0
15.0;1501;2.0;2016.0;9.0;10.0;2015.0;15.0;1501;33.0;30.0;4.0;4.0;320.0;320.0;4.0;1.0;31.0;98.0
9.0;0902;2.0;2016.0;12.0;11.0;2015.0;9.0;0902;38.0;18.0;1.0;9.0;320.0;320.0;4.0;1.0;31.0;98.0
5.0;0506;1.0;2016.0;25.0;6.0;2015.0;5.0;0506;25.0;24.0;4.0;4.0;320.0;320.0;4.0;1.0;31.0;98.0
18.0;1801;7.0;2015.0;17.0;2.0;2015.0;18.0;1801;999.0;999.0;9.0;4.0;320.0;320.0;4.0;1.0;31.0;99.0
1.0;0101;6.0;2015.0;8.0;4.0;2015.0;1.0;0101;49.0;999.0;9.0;9.0;320.0;320.0;5.0;9.0;31.0;23.0
4.0;0409;9.0;2015.0;15.0;7.0;2015.0;4.0;0409;35.0;25.0;4.0;1.0;320.0;320.0;5.0;9.0;31.0;98.0
3.0;0301;10.0;2015.0;16.0;1.0;2015.0;3.0;0301;34.0;30.0;4.0;4.0;320.0;320.0;5.0;4.0;31.0;32.0
9.0;0920;12.0;2015.0;12.0;10.0;2015.0;9.0;0920;67.0;66.0;4.0;4.0;320.0;320.0;5.0;4.0;31.0;98.0
1.0;0101;3.0;2016.0;30.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;21.0
1.0;0101;3.0;2016.0;11.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;22.0
8.0;0801;9.0;2015.0;20.0;2.0;2015.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;23.0
2.0;0202;10.0;2015.0;24.0;9.0;2015.0;1.0;0101;53.0;42.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;23.0
17.0;1705;7.0;2015.0;25.0;6.0;2015.0;17.0;1705;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;31.0
1.0;0101;6.0;2015.0;13.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;35.0
22.0;2205;8.0;2015.0;13.0;7.0;2015.0;22.0;2205;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;31.0;41.0
16.0;1601;11.0;2015.0;26.0;3.0;2015.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;8.0;2015.0;27.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;3.0;2015.0;6.0;2.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;8.0;2015.0;7.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;840.0;320.0;9.0;9.0;31.0;41.0
1.0;0115;4.0;2016.0;3.0;8.0;2015.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;43.0
1.0;0101;9.0;2015.0;25.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;51.0
3.0;0304;10.0;2015.0;27.0;7.0;2015.0;3.0;0304;38.0;39.0;1.0;4.0;320.0;320.0;9.0;9.0;31.0;52.0
20.0;2011;3.0;2015.0;4.0;2.0;2015.0;22.0;2208;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
21.0;2101;12.0;2015.0;30.0;9.0;2015.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
20.0;2004;9.0;2015.0;7.0;7.0;2015.0;20.0;2004;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
9.0;0920;7.0;2015.0;25.0;5.0;2015.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
1.0;0101;1.0;2016.0;14.0;12.0;2015.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
10.0;1001;4.0;2016.0;20.0;11.0;2015.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
1.0;0101;3.0;2015.0;3.0;2.0;2015.0;1.0;0107;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
1.0;0101;1.0;2016.0;2.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
1.0;0101;8.0;2015.0;2.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
1.0;0101;8.0;2015.0;25.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
1.0;0117;10.0;2015.0;15.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;98.0
20.0;2009;10.0;2015.0;20.0;8.0;2015.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;99.0
4.0;0416;4.0;2015.0;6.0;4.0;2015.0;4.0;0416;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;99.0
21.0;2106;7.0;2015.0;12.0;6.0;2015.0;21.0;2106;999.0;999.0;9.0;4.0;320.0;320.0;9.0;5.0;31.0;33.0
1.0;0101;10.0;2015.0;24.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;4.0;31.0;41.0
1.0;0101;3.0;2015.0;14.0;1.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;188.0;9.0;4.0;31.0;41.0
11.0;1107;4.0;2015.0;5.0;3.0;2015.0;11.0;1107;52.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;26.0;98.0
1.0;0101;10.0;2015.0;22.0;7.0;2015.0;1.0;0101;27.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;26.0;26.0
16.0;1601;3.0;2016.0;6.0;10.0;2015.0;16.0;1601;66.0;58.0;4.0;4.0;320.0;320.0;4.0;4.0;26.0;41.0
1.0;0101;3.0;2016.0;4.0;9.0;2015.0;1.0;0101;29.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;26.0;41.0
1.0;0101;9.0;2015.0;20.0;5.0;2015.0;1.0;0101;59.0;49.0;4.0;9.0;320.0;320.0;4.0;1.0;26.0;98.0
22.0;2203;6.0;2015.0;7.0;5.0;2015.0;22.0;2203;44.0;999.0;4.0;9.0;320.0;320.0;5.0;9.0;26.0;99.0
11.0;1101;9.0;2015.0;26.0;8.0;2015.0;11.0;1101;52.0;999.0;4.0;9.0;320.0;320.0;5.0;9.0;26.0;99.0
14.0;1406;9.0;2015.0;20.0;5.0;2015.0;14.0;1406;33.0;35.0;1.0;1.0;320.0;56.0;5.0;5.0;26.0;12.0
1.0;0114;1.0;2016.0;15.0;10.0;2015.0;1.0;0114;34.0;33.0;9.0;1.0;320.0;320.0;5.0;5.0;26.0;22.0
1.0;0101;5.0;2015.0;20.0;1.0;2015.0;1.0;0101;40.0;43.0;4.0;9.0;320.0;320.0;5.0;5.0;26.0;22.0
1.0;0115;8.0;2015.0;13.0;7.0;2015.0;1.0;0101;31.0;34.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;22.0
1.0;0101;12.0;2015.0;15.0;6.0;2015.0;22.0;2203;26.0;29.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;26.0
16.0;1602;7.0;2015.0;3.0;7.0;2015.0;16.0;1601;43.0;44.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;26.0
13.0;1301;4.0;2016.0;14.0;2.0;2015.0;13.0;1301;37.0;33.0;4.0;9.0;320.0;320.0;5.0;5.0;26.0;26.0
1.0;0101;8.0;2015.0;31.0;3.0;2015.0;1.0;0108;34.0;36.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;26.0
1.0;0101;1.0;2016.0;21.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;5.0;5.0;26.0;26.0
1.0;0101;10.0;2015.0;31.0;8.0;2015.0;1.0;0101;31.0;32.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;26.0
1.0;0101;8.0;2015.0;22.0;6.0;2015.0;1.0;0101;38.0;30.0;9.0;9.0;320.0;320.0;5.0;5.0;26.0;26.0
1.0;0101;7.0;2015.0;19.0;5.0;2015.0;1.0;0101;37.0;36.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;26.0
1.0;0101;5.0;2015.0;5.0;2.0;2015.0;1.0;0101;31.0;33.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;26.0
1.0;0101;2.0;2015.0;19.0;1.0;2015.0;1.0;0101;49.0;49.0;9.0;9.0;320.0;320.0;5.0;5.0;26.0;26.0
9.0;0901;12.0;2015.0;22.0;10.0;2015.0;1.0;0101;44.0;35.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;26.0
9.0;0920;6.0;2015.0;1.0;6.0;2015.0;9.0;0920;41.0;44.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;34.0
1.0;0102;9.0;2015.0;30.0;7.0;2015.0;1.0;0101;48.0;35.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;41.0
1.0;0108;7.0;2015.0;5.0;3.0;2015.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;5.0;5.0;26.0;44.0
1.0;0101;5.0;2015.0;17.0;2.0;2015.0;3.0;0301;36.0;35.0;4.0;4.0;320.0;320.0;5.0;5.0;26.0;98.0
1.0;0101;1.0;2016.0;26.0;10.0;2015.0;1.0;0101;63.0;53.0;4.0;9.0;320.0;320.0;5.0;4.0;26.0;23.0
1.0;0101;2.0;2016.0;19.0;5.0;2015.0;1.0;0101;45.0;44.0;4.0;4.0;320.0;320.0;5.0;4.0;26.0;23.0
10.0;1001;12.0;2015.0;25.0;11.0;2015.0;10.0;1001;31.0;32.0;4.0;9.0;320.0;320.0;5.0;4.0;26.0;41.0
4.0;0406;4.0;2015.0;9.0;2.0;2015.0;4.0;0406;37.0;34.0;4.0;4.0;320.0;320.0;5.0;4.0;26.0;41.0
1.0;0101;9.0;2015.0;17.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;192.0;5.0;4.0;26.0;41.0
1.0;0101;2.0;2016.0;22.0;7.0;2015.0;1.0;0101;31.0;36.0;4.0;4.0;320.0;320.0;5.0;4.0;26.0;41.0
1.0;0101;4.0;2015.0;23.0;2.0;2015.0;1.0;0101;72.0;53.0;9.0;9.0;320.0;320.0;5.0;4.0;26.0;41.0
1.0;0108;6.0;2015.0;24.0;3.0;2015.0;1.0;0101;58.0;999.0;4.0;9.0;320.0;320.0;5.0;4.0;26.0;41.0
1.0;0101;6.0;2015.0;13.0;4.0;2015.0;1.0;0101;34.0;29.0;4.0;4.0;320.0;320.0;5.0;4.0;26.0;44.0
1.0;0101;4.0;2015.0;5.0;3.0;2015.0;1.0;0101;33.0;34.0;4.0;4.0;320.0;320.0;5.0;4.0;26.0;44.0
1.0;0101;4.0;2016.0;10.0;12.0;2015.0;1.0;0101;55.0;44.0;9.0;4.0;484.0;320.0;5.0;4.0;26.0;51.0
21.0;2101;2.0;2016.0;28.0;12.0;2015.0;9.0;0909;37.0;39.0;4.0;4.0;320.0;320.0;5.0;4.0;26.0;52.0
1.0;0101;7.0;2015.0;16.0;4.0;2015.0;1.0;0108;34.0;30.0;4.0;4.0;320.0;320.0;5.0;4.0;26.0;98.0
1.0;0101;7.0;2015.0;23.0;4.0;2015.0;1.0;0103;39.0;30.0;4.0;4.0;320.0;320.0;5.0;1.0;26.0;98.0
1.0;0101;12.0;2015.0;24.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;5.0;1.0;26.0;98.0
1.0;0101;3.0;2016.0;3.0;6.0;2015.0;1.0;0101;36.0;33.0;9.0;9.0;320.0;192.0;5.0;1.0;26.0;98.0
1.0;0115;3.0;2015.0;5.0;2.0;2015.0;1.0;0101;36.0;23.0;4.0;9.0;320.0;320.0;5.0;1.0;26.0;98.0
4.0;0401;3.0;2016.0;9.0;10.0;2015.0;1.0;0101;37.0;34.0;4.0;9.0;320.0;320.0;5.0;1.0;26.0;98.0
1.0;0101;12.0;2015.0;18.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;170.0;9.0;9.0;26.0;21.0
1.0;0101;10.0;2015.0;16.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;22.0
1.0;0101;1.0;2016.0;22.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;26.0
1.0;0101;2.0;2016.0;21.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;26.0
1.0;0101;8.0;2015.0;27.0;5.0;2015.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;41.0
1.0;0101;2.0;2016.0;25.0;11.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;41.0
1.0;0101;9.0;2015.0;17.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;41.0
3.0;0301;5.0;2016.0;11.0;3.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;41.0
1.0;0101;6.0;2016.0;10.0;12.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;43.0
1.0;0101;4.0;2015.0;5.0;3.0;2015.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;44.0
1.0;0101;9.0;2015.0;30.0;3.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;218.0;320.0;9.0;9.0;26.0;98.0
1.0;0101;9.0;2015.0;30.0;7.0;2015.0;1.0;0111;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;26.0;98.0
1.0;0101;12.0;2015.0;5.0;11.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;98.0
1.0;0101;12.0;2015.0;15.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;98.0
1.0;0101;9.0;2015.0;23.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;98.0
17.0;1703;2.0;2016.0;2.0;10.0;2015.0;17.0;1703;37.0;39.0;4.0;4.0;320.0;320.0;4.0;5.0;25.0;22.0
1.0;0116;10.0;2015.0;2.0;7.0;2015.0;1.0;0116;28.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;25.0;98.0
1.0;0101;11.0;2015.0;24.0;9.0;2015.0;1.0;0101;25.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;25.0;98.0
1.0;0101;1.0;2016.0;13.0;11.0;2015.0;8.0;0801;38.0;999.0;5.0;9.0;320.0;320.0;5.0;9.0;25.0;41.0
9.0;0901;7.0;2015.0;26.0;3.0;2015.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;5.0;9.0;25.0;98.0
1.0;0101;10.0;2015.0;12.0;6.0;2015.0;1.0;0101;48.0;49.0;9.0;9.0;170.0;320.0;5.0;5.0;25.0;12.0
1.0;0101;11.0;2015.0;19.0;8.0;2015.0;3.0;0301;42.0;33.0;4.0;4.0;320.0;320.0;5.0;5.0;25.0;12.0
1.0;0101;2.0;2015.0;9.0;1.0;2015.0;1.0;0101;32.0;37.0;4.0;4.0;320.0;320.0;5.0;5.0;25.0;12.0
1.0;0101;5.0;2015.0;24.0;3.0;2015.0;1.0;0113;29.0;29.0;4.0;4.0;320.0;320.0;5.0;5.0;25.0;21.0
11.0;1101;5.0;2016.0;8.0;1.0;2015.0;11.0;1101;25.0;25.0;4.0;4.0;320.0;320.0;5.0;5.0;25.0;23.0
9.0;0919;2.0;2016.0;13.0;10.0;2015.0;9.0;0919;31.0;21.0;9.0;4.0;320.0;320.0;5.0;5.0;25.0;23.0
1.0;0108;11.0;2015.0;25.0;8.0;2015.0;1.0;0108;34.0;32.0;4.0;4.0;320.0;320.0;5.0;5.0;25.0;23.0
12.0;1201;12.0;2015.0;16.0;10.0;2015.0;12.0;1201;36.0;23.0;4.0;4.0;320.0;320.0;5.0;5.0;25.0;98.0
1.0;0101;10.0;2015.0;12.0;8.0;2015.0;1.0;0101;38.0;22.0;4.0;4.0;320.0;320.0;5.0;4.0;25.0;31.0
1.0;0115;9.0;2015.0;14.0;4.0;2015.0;1.0;0115;34.0;32.0;4.0;4.0;320.0;320.0;5.0;4.0;25.0;41.0
1.0;0101;9.0;2015.0;12.0;8.0;2015.0;1.0;0101;35.0;33.0;4.0;4.0;320.0;320.0;5.0;4.0;25.0;52.0
1.0;0101;12.0;2015.0;12.0;10.0;2015.0;1.0;0108;26.0;25.0;4.0;4.0;320.0;320.0;5.0;4.0;25.0;98.0
1.0;0101;5.0;2015.0;27.0;1.0;2015.0;1.0;0101;35.0;27.0;4.0;4.0;320.0;320.0;5.0;4.0;25.0;98.0
1.0;0101;7.0;2015.0;18.0;5.0;2015.0;1.0;0101;37.0;22.0;4.0;4.0;320.0;320.0;5.0;3.0;25.0;98.0
1.0;0101;8.0;2015.0;15.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;5.0;1.0;25.0;98.0
